;PROCED;LATITUD;LONGITUD;REGION;PUERTO;ANO_REG;MES_REG;DIA_REG;FUNCION;EMBARC;CAPTURA_1;UNIDAD_1;CAPTURA_2;UNIDAD_2;DESTINO;ANO_ZAR;MES_ZAR;DIA_ZAR;HOR_ZAR;ANO_ARR;MES_ARR;DIA_ARR;HOR_ARR;PROF;HOR_BUC;ESFUERZO;CPUE;N_BUZOS;POLIGONO
4375;9224;-43.374445;-73.930833;10;958;2019;8;20;E;629058;6000;3;6000;3;1;2019;8;17;600;2019;8;20;1313;8;1800;54;111.1;3;6
4376;9224;-43.374445;-73.930833;10;958;2019;8;20;E;621320;8500;3;8500;3;1;2019;8;16;1000;2019;8;20;540;6;2000;40;212.5;2;6
4377;9225;-43.149722;-73.483056;10;958;2019;5;28;E;619116;400;3;400;3;1;2019;5;28;730;2019;5;28;1500;10;300;6;66.7;2;6
4378;9225;-43.149722;-73.483056;10;958;2019;6;11;E;615813;300;3;300;3;1;2019;6;11;800;2019;6;11;1528;17;130;5;66.7;3;6
4379;9225;-43.149722;-73.483056;10;65;2019;5;6;E;621525;536;3;536;3;1;2019;5;6;800;2019;5;6;1953;8;400;8;67;2;6
4380;9225;-43.149722;-73.483056;10;958;2019;7;10;E;620904;500;3;500;3;1;2019;7;10;900;2019;7;10;1526;6;300;6;83.3;2;6
4381;9225;-43.149722;-73.483056;10;958;2019;8;14;E;620376;3030;3;3030;3;1;2019;8;11;800;2019;8;14;800;12;1800;36;84.2;2;6
4382;9225;-43.149722;-73.483056;10;958;2019;3;12;E;618825;26;6;364;3;2;2019;3;12;800;2019;3;12;1456;25;100;1;364;1;6
4383;9225;-43.149722;-73.483056;10;958;2019;5;6;E;621322;600;3;600;3;1;2019;5;6;800;2019;5;6;1620;10;400;4;150;1;6
4384;9225;-43.149722;-73.483056;10;958;2019;7;24;E;615813;510;3;510;3;1;2019;7;24;828;2019;7;24;1444;15;200;6;85;3;6
4385;9225;-43.149722;-73.483056;10;958;2019;6;24;E;699999;600;3;600;3;1;2019;6;24;800;2019;6;24;1507;4;600;18;33.3;3;6
4386;9225;-43.149722;-73.483056;10;958;2019;5;27;E;615813;900;3;900;3;1;2019;5;27;830;2019;5;27;1425;10;215;7;133.3;3;6
4387;9225;-43.149722;-73.483056;10;958;2019;5;2;E;619573;480;3;480;3;1;2019;5;2;900;2019;5;2;1500;3;200;2;240;1;6
4388;9225;-43.149722;-73.483056;10;958;2019;5;9;E;617853;500;3;500;3;1;2019;5;9;830;2019;5;9;1637;28;400;4;125;1;6
4389;9225;-43.149722;-73.483056;10;958;2019;6;17;E;621322;190;3;190;3;1;2019;6;17;800;2019;6;17;1527;8;200;2;95;1;6
4390;9225;-43.149722;-73.483056;10;958;2019;5;22;E;619573;500;3;500;3;1;2019;5;22;830;2019;5;22;1536;5;200;2;250;1;6
4391;9225;-43.149722;-73.483056;10;958;2019;6;11;E;612725;700;3;700;3;1;2019;6;11;800;2019;6;11;1509;6;400;12;58.3;3;6
4392;9225;-43.149722;-73.483056;10;958;2019;4;2;E;618825;8;6;112;3;2;2019;4;2;730;2019;4;2;1552;32;120;1;84;1;6
4393;9225;-43.149722;-73.483056;10;958;2019;7;29;E;621175;600;3;600;3;1;2019;7;29;754;2019;7;29;1407;3;215;7;88.9;3;6
4394;9225;-43.149722;-73.483056;10;958;2019;7;3;E;621014;900;3;900;3;1;2019;7;3;730;2019;7;3;1630;6;300;6;150;2;6
4395;9225;-43.149722;-73.483056;10;958;2019;8;19;E;610630;4000;3;4000;3;1;2019;8;16;800;2019;8;19;1115;3;1500;30;133.3;2;6
4396;9225;-43.149722;-73.483056;10;958;2019;7;23;E;621175;360;3;360;3;1;2019;7;23;800;2019;7;23;1518;4;400;8;45;2;6
4397;9225;-43.149722;-73.483056;10;958;2019;3;15;E;618825;20;6;280;3;2;2019;3;15;1000;2019;3;15;1600;30;100;1;280;1;6
4398;9225;-43.149722;-73.483056;10;958;2019;5;15;E;621763;650;3;650;3;1;2019;5;15;700;2019;5;15;1439;8;200;6;108.3;3;6
4399;9225;-43.149722;-73.483056;10;958;2019;6;27;E;620777;86;6;1204;3;1;2019;6;25;800;2019;6;27;1652;20;200;4;301;2;6
4400;9225;-43.149722;-73.483056;10;958;2019;5;8;E;619573;283;3;283;3;1;2019;5;8;846;2019;5;8;1516;6;300;6;47.2;2;6
4401;9225;-43.149722;-73.483056;10;958;2019;5;28;E;615813;700;3;700;3;1;2019;5;28;832;2019;5;28;1626;15;300;9;77.8;3;6
4402;9225;-43.149722;-73.483056;10;958;2019;5;29;E;621763;600;3;600;3;1;2019;5;29;930;2019;5;29;1510;10;300;9;66.7;3;6
4403;9225;-43.149722;-73.483056;10;958;2019;7;5;E;619573;200;3;200;3;1;2019;7;5;800;2019;7;5;1425;10;100;1;200;1;6
4404;9225;-43.149722;-73.483056;10;958;2019;9;2;E;620248;700;3;700;3;1;2019;8;31;900;2019;9;2;1620;4;800;16;43.8;2;6
4405;9225;-43.149722;-73.483056;10;958;2019;8;14;E;612968;2500;3;2500;3;1;2019;8;11;800;2019;8;14;1335;3;900;27;92.6;3;6
4406;9225;-43.149722;-73.483056;10;958;2019;6;18;E;621322;100;3;100;3;1;2019;6;18;800;2019;6;18;1408;10;100;1;100;1;6
4407;9225;-43.149722;-73.483056;10;958;2019;8;14;E;612993;4000;3;4000;3;1;2019;8;9;900;2019;8;14;1910;12;1400;28;142.9;2;6
4408;9225;-43.149722;-73.483056;10;958;2019;6;24;E;621014;600;3;600;3;1;2019;6;24;800;2019;6;24;1445;6;400;12;50;3;6
4409;9225;-43.149722;-73.483056;10;958;2019;3;14;E;618825;20;6;280;3;2;2019;3;14;800;2019;3;14;1500;25;130;2;186.7;1;6
4410;9225;-43.149722;-73.483056;10;958;2019;5;7;E;619573;350;3;350;3;1;2019;5;7;830;2019;5;7;1515;4;430;5;77.8;1;6
4411;9225;-43.149722;-73.483056;10;958;2019;5;31;E;622109;230;3;230;3;1;2019;5;31;800;2019;5;31;1600;7;400;8;28.8;2;6
4412;9225;-43.149722;-73.483056;10;958;2019;6;20;E;619604;100;3;100;3;1;2019;6;20;730;2019;6;20;1630;10;500;5;20;1;6
4413;9225;-43.149722;-73.483056;10;958;2019;4;11;E;618825;28;6;392;3;2;2019;4;10;800;2019;4;11;1617;28;400;4;98;1;6
4414;9225;-43.149722;-73.483056;10;958;2019;6;17;E;620421;20;3;20;3;1;2019;6;17;800;2019;6;17;1510;4;200;2;10;1;6
4415;9227;-43.893333;-73.114444;10;958;2019;5;15;E;617143;609;3;609;3;1;2019;5;15;800;2019;5;15;1903;6;1000;20;30.5;2;9
4416;9227;-43.893333;-73.114444;10;958;2019;5;23;E;622040;2942;3;2942;3;1;2019;5;23;800;2019;5;23;1842;8;800;16;183.9;2;9
4417;9227;-43.893333;-73.114444;10;958;2019;6;15;E;622036;2149;3;2149;3;1;2019;6;14;800;2019;6;15;1915;10;1200;24;89.5;2;9
4418;9227;-43.893333;-73.114444;10;958;2019;6;15;E;617143;3293;3;3293;3;1;2019;6;14;800;2019;6;15;1859;3;1100;33;99.8;3;9
4419;9228;-43.4325;-73.823056;10;958;2019;6;13;E;610156;4000;3;4000;3;1;2019;6;6;900;2019;6;13;1336;10;2500;50;80;2;6
4420;9230;-43.216667;-73.566667;10;958;2019;7;24;E;619116;600;3;600;3;1;2019;7;24;830;2019;7;24;1448;12;300;6;100;2;6
4421;9230;-43.216667;-73.566667;10;958;2019;7;3;E;621763;1200;3;1200;3;1;2019;7;3;900;2019;7;3;1710;11;400;12;100;3;6
4422;9230;-43.216667;-73.566667;10;958;2019;6;26;E;621014;150;3;150;3;1;2019;6;26;800;2019;6;26;1656;15;500;10;15;2;6
4423;9230;-43.216667;-73.566667;10;958;2019;4;24;E;621322;200;3;200;3;1;2019;4;24;800;2019;4;24;1515;10;200;2;100;1;6
4424;9230;-43.216667;-73.566667;10;958;2019;7;11;E;612999;450;3;450;3;1;2019;7;11;900;2019;7;11;1700;8;400;4;112.5;1;6
4425;9230;-43.216667;-73.566667;10;958;2019;5;13;E;618189;700;3;700;3;1;2019;5;13;900;2019;5;13;1620;12;300;3;233.3;1;6
4426;9230;-43.216667;-73.566667;10;958;2019;5;15;E;615606;130;3;130;3;1;2019;5;15;730;2019;5;15;1520;12;130;2;86.7;1;6
4427;9230;-43.216667;-73.566667;10;958;2019;2;23;E;620992;36;6;504;3;2;2019;2;23;807;2019;2;23;1509;26;120;3;189;2;6
4428;9230;-43.216667;-73.566667;10;958;2019;4;10;E;621313;31;6;434;3;2;2019;4;10;610;2019;4;10;1430;27;112;2;180.8;2;6
4429;9230;-43.216667;-73.566667;10;958;2019;5;7;E;619116;300;3;300;3;1;2019;5;7;820;2019;5;7;1505;8;300;3;100;1;6
4430;9230;-43.216667;-73.566667;10;958;2019;6;11;E;621763;800;3;800;3;1;2019;6;11;800;2019;6;11;1652;8;400;12;66.7;3;6
4431;9230;-43.216667;-73.566667;10;958;2019;6;26;E;621175;800;3;800;3;1;2019;6;26;700;2019;6;26;1627;7;400;8;100;2;6
4432;9230;-43.216667;-73.566667;10;958;2019;5;3;E;621322;500;3;500;3;1;2019;5;3;800;2019;5;3;1518;10;400;8;62.5;2;6
4433;9230;-43.216667;-73.566667;10;958;2019;4;14;E;620992;35;6;490;3;2;2019;4;14;547;2019;4;14;1410;29;142;3;144.1;2;6
4434;9230;-43.216667;-73.566667;10;958;2019;7;22;E;621763;1000;3;1000;3;1;2019;7;22;830;2019;7;22;1507;10;400;12;83.3;3;6
4435;9230;-43.216667;-73.566667;10;958;2019;7;4;E;621014;1000;3;1000;3;1;2019;7;4;800;2019;7;4;1618;10;200;6;166.7;3;6
4436;9230;-43.216667;-73.566667;10;958;2019;5;29;E;619573;700;3;700;3;1;2019;5;29;900;2019;5;29;1710;8;400;4;175;1;6
4437;9230;-43.216667;-73.566667;10;958;2019;6;26;E;621763;500;3;500;3;1;2019;6;26;800;2019;6;26;1645;10;300;9;55.6;3;6
4438;9230;-43.216667;-73.566667;10;958;2019;6;11;E;621322;60;3;60;3;1;2019;6;11;830;2019;6;11;1547;8;100;1;60;1;6
4439;9230;-43.216667;-73.566667;10;958;2019;7;24;E;611335;550;3;550;3;1;2019;7;24;800;2019;7;24;1430;10;330;7;78.6;2;6
4440;9230;-43.216667;-73.566667;10;958;2019;6;13;E;612825;150;3;150;3;1;2019;6;13;830;2019;6;13;1517;12;115;1;120;1;6
4441;9230;-43.216667;-73.566667;10;958;2019;5;28;E;621322;300;3;300;3;1;2019;5;28;830;2019;5;28;1605;10;200;4;75;2;6
4442;9230;-43.216667;-73.566667;10;958;2019;6;17;E;619116;260;3;260;3;1;2019;6;17;800;2019;6;17;1422;8;300;6;43.3;2;6
4443;9230;-43.216667;-73.566667;10;958;2019;5;3;E;619568;450;3;450;3;1;2019;5;3;700;2019;5;3;1500;8;300;6;75;2;6
4444;9230;-43.216667;-73.566667;10;958;2019;5;28;E;619573;400;3;400;3;1;2019;5;28;800;2019;5;28;1531;10;200;4;100;2;6
4445;9230;-43.216667;-73.566667;10;958;2019;7;26;E;619116;200;3;200;3;1;2019;7;26;730;2019;7;26;1558;8;200;2;100;1;6
4446;9230;-43.216667;-73.566667;10;958;2019;5;20;E;619594;600;3;600;3;1;2019;5;20;800;2019;5;20;1600;15;400;8;75;2;6
4447;9230;-43.216667;-73.566667;10;958;2019;4;29;E;621719;300;3;300;3;1;2019;4;29;800;2019;4;29;1540;15;130;3;100;2;6
4448;9230;-43.216667;-73.566667;10;958;2019;5;2;E;621322;500;3;500;3;1;2019;5;2;830;2019;5;2;1505;10;300;6;83.3;2;6
4449;9230;-43.216667;-73.566667;10;958;2019;7;23;E;612825;600;3;600;3;1;2019;7;23;730;2019;7;23;1302;12;400;8;75;2;6
4450;9230;-43.216667;-73.566667;10;958;2019;5;29;E;612999;430;3;430;3;1;2019;5;29;800;2019;5;29;1630;12;500;10;43;2;6
4451;9230;-43.216667;-73.566667;10;958;2019;7;24;E;621322;700;3;700;3;1;2019;7;24;800;2019;7;24;1600;10;400;8;87.5;2;6
4452;9230;-43.216667;-73.566667;10;958;2019;6;11;E;618189;800;3;800;3;1;2019;6;11;800;2019;6;11;1521;5;200;4;200;2;6
4453;9230;-43.216667;-73.566667;10;958;2019;4;9;E;620992;40;6;560;3;2;2019;4;9;550;2019;4;9;1510;26;217;5;122.6;2;6
4454;9230;-43.216667;-73.566667;10;958;2019;5;29;E;621824;800;3;800;3;1;2019;5;29;1000;2019;5;29;1520;8;400;12;66.7;3;6
4455;9230;-43.216667;-73.566667;10;958;2019;5;6;E;612825;870;3;870;3;1;2019;5;6;810;2019;5;6;1630;12;400;8;108.8;2;6
4456;9230;-43.216667;-73.566667;10;958;2019;7;3;E;612825;400;3;400;3;1;2019;7;3;915;2019;7;3;1615;16;400;8;50;2;6
4457;9230;-43.216667;-73.566667;10;958;2019;5;28;E;618189;500;3;500;3;1;2019;5;28;800;2019;5;28;1515;7;300;3;166.7;1;6
4458;9230;-43.216667;-73.566667;10;958;2019;4;26;E;619116;500;3;500;3;1;2019;4;26;830;2019;4;26;1603;8;400;4;125;1;6
4459;9230;-43.216667;-73.566667;10;958;2019;5;29;E;619116;250;3;250;3;1;2019;5;29;700;2019;5;29;1540;13;600;12;20.8;2;6
4460;9230;-43.216667;-73.566667;10;958;2019;5;13;E;621322;200;3;200;3;1;2019;5;13;830;2019;5;13;1547;8;300;3;66.7;1;6
4461;9230;-43.216667;-73.566667;10;958;2019;7;2;E;621014;600;3;600;3;1;2019;7;2;830;2019;7;2;1540;10;200;6;100;3;6
4462;9230;-43.216667;-73.566667;10;958;2019;5;28;E;612825;600;3;600;3;1;2019;5;28;800;2019;5;28;1611;8;300;6;100;2;6
4463;9230;-43.216667;-73.566667;10;958;2019;7;24;E;618189;500;3;500;3;1;2019;7;24;830;2019;7;24;1600;12;300;6;83.3;2;6
4464;9230;-43.216667;-73.566667;10;958;2019;6;12;E;619116;200;3;200;3;1;2019;6;12;830;2019;6;12;1501;8;130;3;66.7;2;6
4465;9230;-43.216667;-73.566667;10;958;2019;7;4;E;614495;800;3;800;3;1;2019;7;4;830;2019;7;4;1639;10;400;12;66.7;3;6
4466;9230;-43.216667;-73.566667;10;958;2019;6;13;E;616712;700;3;700;3;1;2019;6;13;900;2019;6;13;1622;10;230;8;93.3;3;6
4467;9231;-43.545278;-74.663611;10;958;2019;4;23;E;621818;9000;3;9000;3;1;2019;4;16;1100;2019;4;23;904;6;3000;90;100;3;6
4468;9231;-43.545278;-74.663611;10;958;2019;5;3;E;618146;10000;3;10000;3;1;2019;4;27;600;2019;5;3;915;7;2000;60;166.7;3;6
4469;9231;-43.545278;-74.663611;10;958;2019;5;13;E;622066;14000;3;14000;3;1;2019;5;6;630;2019;5;13;1120;6;4800;144;97.2;3;6
4470;9231;-43.545278;-74.663611;10;958;2019;7;24;E;619195;12000;3;12000;3;1;2019;7;16;1000;2019;7;24;926;5;4300;129;93;3;6
4471;9231;-43.545278;-74.663611;10;958;2019;6;18;E;620093;6000;3;6000;3;1;2019;6;15;1100;2019;6;18;200;4;1800;54;111.1;3;6
4472;9231;-43.545278;-74.663611;10;958;2019;7;1;A;621973;7000;3;7000;3;1;2019;6;29;600;2019;7;1;930;0;0;0;;0;6
4473;9231;-43.545278;-74.663611;10;958;2019;5;21;E;618146;13000;3;13000;3;1;2019;5;16;700;2019;5;21;2300;5;3000;120;108.3;4;6
4474;9231;-43.545278;-74.663611;10;958;2019;7;24;E;622066;12000;3;12000;3;1;2019;7;5;1200;2019;7;24;800;6;3000;90;133.3;3;6
4475;9231;-43.545278;-74.663611;10;958;2019;6;18;A;621973;12000;3;12000;3;1;2019;6;16;800;2019;6;18;1603;0;0;0;;0;6
4476;9231;-43.545278;-74.663611;10;958;2019;6;17;E;612993;8000;3;8000;3;1;2019;6;10;930;2019;6;17;1545;4;3000;90;88.9;3;6
4477;9231;-43.545278;-74.663611;10;958;2019;4;26;E;619593;8000;3;8000;3;1;2019;4;22;800;2019;4;26;1259;8;2100;63;127;3;6
4478;9231;-43.545278;-74.663611;10;958;2019;6;18;E;616183;8000;3;8000;3;1;2019;6;13;1130;2019;6;18;1540;16;2000;60;133.3;3;6
4479;9231;-43.545278;-74.663611;10;958;2019;5;23;E;618759;4000;3;4000;3;1;2019;5;20;730;2019;5;23;1011;3;3600;72;55.6;2;6
4480;9231;-43.545278;-74.663611;10;958;2019;5;13;E;611999;12000;3;12000;3;1;2019;5;6;700;2019;5;13;200;10;2700;81;148.1;3;6
4481;9232;-43.433055;-74.283056;10;958;2019;6;17;A;615698;14000;3;14000;3;1;2019;6;13;1200;2019;6;17;500;0;0;0;;0;6
4482;9232;-43.433055;-74.283056;10;953;2019;7;25;A;621537;10240;3;10240;3;1;0;0;0;0;2019;7;25;1830;0;0;0;;0;6
4483;9232;-43.433055;-74.283056;10;958;2019;4;25;E;618145;13000;3;13000;3;1;2019;4;15;1219;2019;4;25;1325;10;5000;150;86.7;3;6
4484;9232;-43.433055;-74.283056;10;953;2019;7;30;A;621537;6365;3;6365;3;1;2019;7;28;1000;2019;7;30;1125;0;0;0;;0;6
4485;9232;-43.433055;-74.283056;10;958;2019;6;20;E;620472;4000;3;4000;3;1;2019;6;13;1030;2019;6;20;1500;12;3200;64;62.5;2;6
4486;9232;-43.433055;-74.283056;10;958;2019;6;13;E;620248;3360;3;3360;3;1;2019;6;8;1030;2019;6;13;1604;15;2400;48;70;2;6
4487;9232;-43.433055;-74.283056;10;958;2019;4;30;E;621735;7000;3;7000;3;1;2019;4;23;800;2019;4;30;937;6;2500;75;93.3;3;6
4488;9232;-43.433055;-74.283056;10;958;2019;5;29;E;619556;4000;3;4000;3;1;2019;5;22;900;2019;5;29;800;8;3500;70;57.1;2;6
4489;9232;-43.433055;-74.283056;10;958;2019;7;28;E;615555;2700;3;2700;3;1;2019;7;22;1000;2019;7;28;800;7;2000;60;45;3;6
4490;9232;-43.433055;-74.283056;10;958;2019;7;25;A;621973;5000;3;5000;3;1;2019;7;23;1100;2019;7;25;700;0;0;0;;0;6
4491;9236;-42.420555;-73.516944;10;958;2019;7;8;E;621014;1400;3;1400;3;1;2019;7;8;800;2019;7;8;1650;6;500;15;93.3;3;4
4492;9236;-42.420555;-73.516944;10;958;2019;7;10;E;621014;1500;3;1500;3;1;2019;7;9;800;2019;7;10;1515;15;600;18;83.3;3;4
4493;9237;-44.246667;-74.177222;11;961;2019;5;3;E;616724;1608;3;1608;3;1;2019;5;2;800;2019;5;3;1721;10;1000;10;160.8;1;8
4494;9237;-44.246667;-74.177222;10;958;2019;5;28;E;616186;2290;3;2290;3;1;2019;5;27;500;2019;5;28;1824;6;1200;24;95.4;2;8
4495;9237;-44.246667;-74.177222;11;961;2019;5;14;E;611828;2788;3;2788;3;1;2019;5;13;600;2019;5;14;1636;6;1200;24;116.2;2;8
4496;9237;-44.246667;-74.177222;11;961;2019;4;15;E;617143;6147;3;6147;3;1;2019;4;14;800;2019;4;15;1949;6;800;16;384.2;2;8
4497;9237;-44.246667;-74.177222;10;958;2019;7;24;E;620832;2873;3;2873;3;1;2019;7;23;800;2019;7;24;1817;8;1300;26;110.5;2;8
4498;9238;-43.381945;-74.127222;10;958;2019;5;23;A;615698;10000;3;10000;3;1;2019;5;21;600;2019;5;23;1005;0;0;0;;0;6
4499;9238;-43.381945;-74.127222;10;958;2019;5;5;E;607875;10000;3;10000;3;1;2019;4;30;1200;2019;5;5;1000;6;3000;90;111.1;3;6
4500;9238;-43.381945;-74.127222;10;958;2019;5;8;E;618211;5000;3;5000;3;1;2019;5;3;1000;2019;5;8;1640;7;2700;54;92.6;2;6
4501;9240;-43.909445;-73.755;10;958;2019;6;26;E;622048;618;3;618;3;1;2019;6;26;830;2019;6;26;1638;8;500;5;123.6;1;7
4502;9240;-43.909445;-73.755;11;961;2019;5;3;E;619631;1123;3;1123;3;1;2019;5;3;830;2019;5;3;1432;4;400;8;140.4;2;7
4503;9240;-43.909445;-73.755;10;958;2019;6;24;E;616827;594;3;594;3;1;2019;6;24;830;2019;6;24;1638;6;600;6;99;1;7
4504;9240;-43.909445;-73.755;10;958;2019;6;26;E;619631;699;3;699;3;1;2019;6;26;800;2019;6;26;1622;10;400;8;87.4;2;7
4505;9240;-43.909445;-73.755;10;958;2019;6;25;E;621511;859;3;859;3;1;2019;6;25;800;2019;6;25;1638;5;600;12;71.6;2;7
4506;9240;-43.909445;-73.755;11;961;2019;5;2;E;608758;1096;3;1096;3;1;2019;5;2;900;2019;5;2;1713;7;500;10;109.6;2;7
4507;9242;-44.066667;-74.099722;11;961;2019;6;28;E;616872;2796;3;2796;3;1;2019;6;27;600;2019;6;28;1653;4;1000;20;139.8;2;8
4508;9242;-44.066667;-74.099722;10;958;2019;6;26;E;620832;2559;3;2559;3;1;2019;6;25;800;2019;6;26;1805;7;1200;24;106.6;2;8
4509;9242;-44.066667;-74.099722;10;958;2019;7;6;A;614612;28000;3;28000;3;1;0;0;0;0;2019;7;6;1000;0;0;0;;0;8
4510;9242;-44.066667;-74.099722;10;958;2019;6;23;E;622044;1774;3;1774;3;1;2019;6;22;730;2019;6;23;1842;10;1200;24;73.9;2;8
4511;9242;-44.066667;-74.099722;10;958;2019;6;26;E;622128;2433;3;2433;3;1;2019;6;25;600;2019;6;26;1708;8;1200;36;67.6;3;8
4512;9242;-44.066667;-74.099722;11;961;2019;5;3;E;616873;3669;3;3669;3;1;2019;5;2;700;2019;5;3;1729;8;1000;20;183.5;2;8
4513;9242;-44.066667;-74.099722;10;958;2019;6;15;E;619623;3758;3;3758;3;1;2019;6;14;800;2019;6;15;1937;9;1200;24;156.6;2;8
4514;9242;-44.066667;-74.099722;11;961;2019;5;14;E;619014;3486;3;3486;3;1;2019;5;13;700;2019;5;14;1613;3;800;24;145.3;3;8
4515;9242;-44.066667;-74.099722;11;961;2019;5;7;E;621188;3149;3;3149;3;1;2019;5;6;530;2019;5;7;1716;9;1600;16;196.8;1;8
4516;9242;-44.066667;-74.099722;11;961;2019;5;7;E;622036;2746;3;2746;3;1;2019;5;6;830;2019;5;7;1714;8;1200;24;114.4;2;8
4517;9242;-44.066667;-74.099722;10;958;2019;6;23;E;615631;1779;3;1779;3;1;2019;6;22;600;2019;6;23;1702;7;1000;20;89;2;8
4518;9242;-44.066667;-74.099722;11;961;2019;5;7;E;616186;3550;3;3550;3;1;2019;5;6;1000;2019;5;7;1756;8;900;18;197.2;2;8
4519;9242;-44.066667;-74.099722;10;958;2019;8;7;E;622128;2733;3;2733;3;1;2019;8;6;700;2019;8;7;1541;7;1100;22;124.2;2;8
4520;9242;-44.066667;-74.099722;10;958;2019;6;15;E;619014;2564;3;2564;3;1;2019;6;14;800;2019;6;15;1720;5;1000;20;128.2;2;8
4521;9242;-44.066667;-74.099722;11;961;2019;5;3;E;619014;3029;3;3029;3;1;2019;5;2;700;2019;5;3;1703;3;1000;30;101;3;8
4522;9242;-44.066667;-74.099722;11;961;2019;5;7;E;619014;2134;3;2134;3;1;2019;5;6;730;2019;5;7;1543;4;800;24;88.9;3;8
4523;9242;-44.066667;-74.099722;11;961;2019;4;30;E;611017;2619;3;2619;3;1;2019;4;29;1200;2019;4;30;1437;10;1400;42;62.4;3;8
4524;9242;-44.066667;-74.099722;11;961;2019;3;28;E;619628;3874;3;3874;3;1;2019;3;27;600;2019;3;28;1845;8;1400;28;138.4;2;8
4525;9242;-44.066667;-74.099722;10;958;2019;5;9;E;616872;2758;3;2758;3;1;2019;5;8;800;2019;5;9;1812;7;800;16;172.4;2;8
4526;9242;-44.066667;-74.099722;10;958;2019;5;26;E;622047;1880;3;1880;3;1;2019;5;25;800;2019;5;26;1510;8;800;8;235;1;8
4527;9242;-44.066667;-74.099722;11;961;2019;5;7;E;611741;425;3;425;3;1;2019;5;6;700;2019;5;7;1546;5;1000;20;21.3;2;8
4528;9242;-44.066667;-74.099722;11;961;2019;8;8;E;621658;2262;3;2262;3;1;2019;8;7;800;2019;8;8;1806;9;1100;22;102.8;2;8
4529;9242;-44.066667;-74.099722;11;961;2019;5;14;E;616186;2616;3;2616;3;1;2019;5;13;630;2019;5;14;1643;10;1200;24;109;2;8
4530;9242;-44.066667;-74.099722;11;961;2019;3;28;E;617143;3874;3;3874;3;1;2019;3;27;600;2019;3;28;1845;8;1400;28;138.4;2;8
4531;9242;-44.066667;-74.099722;10;958;2019;6;15;E;616186;3150;3;3150;3;1;2019;6;14;800;2019;6;15;2015;8;1200;24;131.3;2;8
4532;9242;-44.066667;-74.099722;11;961;2019;4;15;E;622124;3007;3;3007;3;1;2019;4;14;800;2019;4;15;1737;5;1000;30;100.2;3;8
4533;9242;-44.066667;-74.099722;10;958;2019;8;7;E;616872;3102;3;3102;3;1;2019;8;6;600;2019;8;7;1601;5;1000;20;155.1;2;8
4534;9242;-44.066667;-74.099722;10;958;2019;6;25;E;619014;3296;3;3296;3;1;2019;6;24;730;2019;6;25;1618;5;1100;33;99.9;3;8
4535;9242;-44.066667;-74.099722;10;958;2019;6;15;E;620832;1836;3;1836;3;1;2019;6;14;800;2019;6;15;1737;10;1200;12;153;1;8
4536;9242;-44.066667;-74.099722;11;961;2019;6;13;E;620439;2293;3;2293;3;1;2019;6;11;700;2019;6;13;1749;15;900;27;84.9;3;8
4537;9242;-44.066667;-74.099722;10;958;2019;5;15;E;619014;1475;3;1475;3;1;2019;5;15;800;2019;5;15;1816;3;400;12;122.9;3;8
4538;9242;-44.066667;-74.099722;11;961;2019;4;30;E;611741;3482;3;3482;3;1;2019;4;28;1000;2019;4;30;1546;15;1200;24;145.1;2;8
4539;9243;-44.213055;-74.321111;11;961;2019;7;21;E;621416;3275;3;3275;3;1;2019;7;20;800;2019;7;21;1923;5;1000;20;163.8;2;8
4540;9245;-43.233888;-73.628333;10;958;2019;6;6;E;621175;1400;3;1400;3;1;2019;6;5;700;2019;6;6;1411;3;700;14;100;2;6
4541;9245;-43.233888;-73.628333;10;958;2019;7;23;E;614495;600;3;600;3;1;2019;7;23;800;2019;7;23;1307;10;330;7;85.7;2;6
4542;9245;-43.233888;-73.628333;10;958;2019;2;13;E;620992;34;6;476;3;2;2019;2;13;811;2019;2;13;1615;30;113;2;195.6;2;6
4543;9245;-43.233888;-73.628333;10;958;2019;6;26;E;621826;200;3;200;3;1;2019;6;26;800;2019;6;26;1304;10;230;5;40;2;6
4544;9245;-43.233888;-73.628333;10;958;2019;5;13;E;612825;250;3;250;3;1;2019;5;13;800;2019;5;13;1653;10;100;2;125;2;6
4545;9245;-43.233888;-73.628333;10;958;2019;7;10;E;612983;40;3;40;3;1;2019;7;10;900;2019;7;10;1515;15;100;2;20;2;6
4546;9245;-43.233888;-73.628333;10;958;2019;7;18;E;621014;650;3;650;3;1;2019;7;18;930;2019;7;18;1655;10;400;8;81.3;2;6
4547;9245;-43.233888;-73.628333;10;958;2019;7;24;E;617158;900;3;900;3;1;2019;7;24;700;2019;7;24;1510;13;200;4;225;2;6
4548;9245;-43.233888;-73.628333;10;958;2019;6;25;E;620733;1000;3;1000;3;1;2019;6;25;800;2019;6;25;1510;17;300;6;166.7;2;6
4549;9245;-43.233888;-73.628333;10;958;2019;6;7;E;620992;500;3;500;3;1;2019;6;7;800;2019;6;7;1415;20;300;6;83.3;2;6
4550;9245;-43.233888;-73.628333;10;958;2019;2;9;E;620992;40;6;560;3;2;2019;2;9;725;2019;2;9;1445;30;108;2;247.1;2;6
4551;9245;-43.233888;-73.628333;10;958;2019;7;25;E;619622;800;3;800;3;1;2019;7;25;800;2019;7;25;1526;8;500;10;80;2;6
4552;9245;-43.233888;-73.628333;10;958;2019;5;15;E;620992;32;6;448;3;2;2019;5;15;700;2019;5;15;1450;27;145;4;128;2;6
